414,1.49E+12,2017-01-25-6-33-30AM,96
415,1.49E+12,2017-01-25-6-33-30AM,99
416,1.49E+12,2017-01-25-6-33-31AM,99
417,1.49E+12,2017-01-25-6-33-31AM,94
418,1.49E+12,2017-01-25-6-33-31AM,79
419,1.49E+12,2017-01-25-6-33-31AM,83
420,1.49E+12,2017-01-25-6-33-31AM,85
421,1.49E+12,2017-01-25-6-33-31AM,84
422,1.49E+12,2017-01-25-6-33-32AM,77
423,1.49E+12,2017-01-25-6-33-32AM,81
424,1.49E+12,2017-01-25-6-33-32AM,76
425,1.49E+12,2017-01-25-6-33-32AM,69
426,1.49E+12,2017-01-25-6-33-32AM,70
427,1.49E+12,2017-01-25-6-33-32AM,74
428,1.49E+12,2017-01-25-6-33-33AM,79
429,1.49E+12,2017-01-25-6-33-33AM,75
430,1.49E+12,2017-01-25-6-33-33AM,76
431,1.49E+12,2017-01-25-6-33-33AM,73
432,1.49E+12,2017-01-25-6-33-33AM,63
433,1.49E+12,2017-01-25-6-33-34AM,62
434,1.49E+12,2017-01-25-6-33-34AM,61
435,1.49E+12,2017-01-25-6-33-34AM,65
436,1.49E+12,2017-01-25-6-33-34AM,64
437,1.49E+12,2017-01-25-6-33-34AM,68
438,1.49E+12,2017-01-25-6-33-34AM,62
439,1.49E+12,2017-01-25-6-33-35AM,63
440,1.49E+12,2017-01-25-6-33-35AM,64
441,1.49E+12,2017-01-25-6-33-35AM,74
442,1.49E+12,2017-01-25-6-33-35AM,77
443,1.49E+12,2017-01-25-6-33-35AM,73
444,1.49E+12,2017-01-25-6-33-36AM,68
445,1.49E+12,2017-01-25-6-33-36AM,61
446,1.49E+12,2017-01-25-6-33-36AM,56
447,1.49E+12,2017-01-25-6-33-36AM,56
448,1.49E+12,2017-01-25-6-33-36AM,64
449,1.49E+12,2017-01-25-6-33-36AM,58
450,1.49E+12,2017-01-25-6-33-37AM,55
451,1.49E+12,2017-01-25-6-33-37AM,49
452,1.49E+12,2017-01-25-6-33-37AM,44
453,1.49E+12,2017-01-25-6-33-37AM,42
454,1.49E+12,2017-01-25-6-33-37AM,45
455,1.49E+12,2017-01-25-6-33-38AM,53
456,1.49E+12,2017-01-25-6-33-38AM,55
457,1.49E+12,2017-01-25-6-33-38AM,59
458,1.49E+12,2017-01-25-6-33-38AM,60
459,1.49E+12,2017-01-25-6-33-38AM,59
460,1.49E+12,2017-01-25-6-33-38AM,64
461,1.49E+12,2017-01-25-6-33-39AM,71
462,1.49E+12,2017-01-25-6-33-39AM,65
463,1.49E+12,2017-01-25-6-33-39AM,61
464,1.49E+12,2017-01-25-6-33-39AM,64
465,1.49E+12,2017-01-25-6-33-39AM,66
466,1.49E+12,2017-01-25-6-33-40AM,67
467,1.49E+12,2017-01-25-6-33-40AM,66
468,1.49E+12,2017-01-25-6-33-40AM,55
469,1.49E+12,2017-01-25-6-33-40AM,47
470,1.49E+12,2017-01-25-6-33-40AM,45
471,1.49E+12,2017-01-25-6-33-40AM,47
472,1.49E+12,2017-01-25-6-33-41AM,49
473,1.49E+12,2017-01-25-6-33-41AM,56
474,1.49E+12,2017-01-25-6-33-41AM,65
475,1.49E+12,2017-01-25-6-33-41AM,65
476,1.49E+12,2017-01-25-6-33-41AM,70
477,1.49E+12,2017-01-25-6-33-41AM,90
478,1.49E+12,2017-01-25-6-33-42AM,92
479,1.49E+12,2017-01-25-6-33-42AM,100
480,1.49E+12,2017-01-25-6-33-42AM,144
481,1.49E+12,2017-01-25-6-33-42AM,211
482,1.49E+12,2017-01-25-6-33-42AM,223
483,1.49E+12,2017-01-25-6-33-43AM,262
484,1.49E+12,2017-01-25-6-33-43AM,295
485,1.49E+12,2017-01-25-6-33-43AM,305
486,1.49E+12,2017-01-25-6-33-43AM,368
487,1.49E+12,2017-01-25-6-33-43AM,402
488,1.49E+12,2017-01-25-6-33-43AM,405
489,1.49E+12,2017-01-25-6-33-44AM,409
490,1.49E+12,2017-01-25-6-33-44AM,412
491,1.49E+12,2017-01-25-6-33-44AM,419
492,1.49E+12,2017-01-25-6-33-44AM,421
493,1.49E+12,2017-01-25-6-33-44AM,420
494,1.49E+12,2017-01-25-6-33-45AM,417
495,1.49E+12,2017-01-25-6-33-45AM,414
496,1.49E+12,2017-01-25-6-33-45AM,409
497,1.49E+12,2017-01-25-6-33-45AM,408
498,1.49E+12,2017-01-25-6-33-45AM,409
499,1.49E+12,2017-01-25-6-33-45AM,415
500,1.49E+12,2017-01-25-6-33-46AM,407
501,1.49E+12,2017-01-25-6-33-46AM,400
502,1.49E+12,2017-01-25-6-33-46AM,366
503,1.49E+12,2017-01-25-6-33-46AM,229
504,1.49E+12,2017-01-25-6-33-46AM,191
505,1.49E+12,2017-01-25-6-33-47AM,157
506,1.49E+12,2017-01-25-6-33-47AM,107
507,1.49E+12,2017-01-25-6-33-47AM,74
508,1.49E+12,2017-01-25-6-33-47AM,54
509,1.49E+12,2017-01-25-6-33-47AM,50
510,1.49E+12,2017-01-25-6-33-47AM,43
511,1.49E+12,2017-01-25-6-33-48AM,58
512,1.49E+12,2017-01-25-6-33-48AM,65
513,1.49E+12,2017-01-25-6-33-48AM,59
514,1.49E+12,2017-01-25-6-33-48AM,67
515,1.49E+12,2017-01-25-6-33-48AM,100
516,1.49E+12,2017-01-25-6-33-49AM,122
517,1.49E+12,2017-01-25-6-33-49AM,137
518,1.49E+12,2017-01-25-6-33-49AM,149
519,1.49E+12,2017-01-25-6-33-49AM,158
520,1.49E+12,2017-01-25-6-33-49AM,140
521,1.49E+12,2017-01-25-6-33-49AM,108
522,1.49E+12,2017-01-25-6-33-50AM,111
523,1.49E+12,2017-01-25-6-33-50AM,117
524,1.49E+12,2017-01-25-6-33-50AM,111
525,1.49E+12,2017-01-25-6-33-50AM,97
526,1.49E+12,2017-01-25-6-33-50AM,63
